SKU,name,description,price,meta_description,meta_keywords,tax_category_id,shipping_category_id,count_on_hand,product_properties,taxons,blendable_taxon_ids,images,width,depth,height,weight
"THCNN-0003","Chamomile Lemon Drop Loose Leaf Tea","<h3>Description</h3> <p>Very soothing relaxing cup. makes you want to snuggle. Comforting.  UniqTeas Chamomile Lemon Drop Loose Leaf Tea is a wonderful herbal tea.  UniqTeas.com is a great place to shop for tea and buy tea and tea accessories.</p><h3>Ingredients</h3> <p>Green tea, Chamomile flowers, and chrysanthemum and lemon flavor </p>","12.00","Select Uniq Teas Chamomile Lemon Drop Loose Leaf Tea at UniqTeas.com for all of your loose tea, tea sachet, tea bag and tea accessory needs.","Herbal Tea,Chamomile Lemon Drop,lemon","698318840","727197546","20000","","Categories>Herbal Tea","","","7","3","12","1.14"
"THVNN-0004","Herbal Energy Loose Leaf Tea","<h3>Description</h3> <p>Herbal Energizer Blend. Feeling like you need more energy? This herbal blend can help ypu feel more energized. Ingredients: Ginseng, licorice, peppermint leaves, hibiscus, lemon grass, passion fruit, St. John's wort with lemon flavoring.   UniqTeas Herbal Energy Loose Leaf Tea is a wonderful herbal tea.  UniqTeas.com is a great place to shop for tea and buy tea and tea accessories.</p><h3>Ingredients</h3> <p>Ginseng, licorice, peppermint leaves, hibiscus, lemon grass, passion fruit, St. John's wort with lemon flavoring. </p>","16.00","Select Uniq Teas Herbal Energy Loose Leaf Tea at UniqTeas.com for all of your loose tea, tea sachet, tea bag and tea accessory needs.","Herbal Tea,Herbal Energy,energy","698318840","727197546","20000","","Categories>Herbal Tea","","","7","3","12","1.14"
"THVNN-0005","Lemongrass Yerba Maté Loose Leaf Tea","<h3>Description</h3> <p>Green mate with the added mellow essence of lemongrass, orange, and lemon  UniqTeas Lemongrass Yerba Maté Loose Leaf Tea is a wonderful herbal tea.  UniqTeas.com is a great place to shop for tea and buy tea and tea accessories.</p><h3>Ingredients</h3> <p>Green mate and lemon grass with orange and lemon flavor. </p>","16.50","Select Uniq Teas Lemongrass Yerba Maté Loose Leaf Tea at UniqTeas.com for all of your loose tea, tea sachet, tea bag and tea accessory needs.","Herbal Tea,Lemongrass Yerba Maté,lemongrass","698318840","727197546","20000","","Categories>Herbal Tea","","","7","3","12","1.14"
"THCNN-0006","Linden Blossoms Loose Leaf Tea","<h3>Description</h3> <p>Linden Blossoms   UniqTeas Linden Blossoms Loose Leaf Tea is a wonderful herbal tea.  UniqTeas.com is a great place to shop for tea and buy tea and tea accessories.</p><h3>Ingredients</h3> <p>Linden Blossoms </p>","25.00","Select Uniq Teas Linden Blossoms Loose Leaf Tea at UniqTeas.com for all of your loose tea, tea sachet, tea bag and tea accessory needs.","Herbal Tea,Linden Blossoms,linden","698318840","727197546","20000","","Categories>Herbal Tea","","","7","3","12","1.14"
"TH-0007","Mate Chai Loose Leaf Tea","<h3>Description</h3> <p>Roasted Argentinian mate, ginger root, cinnamon, green cardamom and cinnamon, ginger and vanilla flavor   UniqTeas Mate Chai Loose Leaf Tea is a wonderful herbal tea.  UniqTeas.com is a great place to shop for tea and buy tea and tea accessories.</p><h3>Ingredients</h3> <p>Roasted Argentinian mate, ginger root, cinnamon, green cardamom and cinnamon, ginger and vanilla flavor </p>","16.50","Select Uniq Teas Mate Chai Loose Leaf Tea at UniqTeas.com for all of your loose tea, tea sachet, tea bag and tea accessory needs.","Herbal Tea,Mate Chai,Chai","698318840","727197546","20000","Sweetness:2|Fruity:0|Nutty:3|Vegetal:0|Woody:0|Aroma:3|Spicy:4|Floral: 0|Strength:null","Categories>Herbal Tea","","","7","3","12","1.14"
"THCNN-0008","Lavender Tea Loose Leaf Tea","<h3>Description</h3> <p>Delicate buds of the lavender tree steep to make an especially nice treat in the evening.   UniqTeas Lavender Tea Loose Leaf Tea is a wonderful herbal tea.  UniqTeas.com is a great place to shop for tea and buy tea and tea accessories.</p><h3>Ingredients</h3> <p>Lavender flowers.</p>","18.50","Select Uniq Teas Lavender Tea Loose Leaf Tea at UniqTeas.com for all of your loose tea, tea sachet, tea bag and tea accessory needs.","Herbal Tea,Lavender Tea,lavender","698318840","727197546","20000","","Categories>Herbal Tea","","","7","3","12","1.14"
"THCON-0009","Lemon Verbena Loose Leaf Tea","<h3>Description</h3> <p>Our lemon verbena has unusually pure, fresh, and fruity notes. of all the lemon-scented herbs, lemon verbena has the most intense lemon flavor.   UniqTeas Lemon Verbena Loose Leaf Tea is a wonderful herbal tea.  UniqTeas.com is a great place to shop for tea and buy tea and tea accessories.</p><h3>Ingredients</h3> <p>Organic Lemon Verbena </p>","23.00","Select Uniq Teas Lemon Verbena Loose Leaf Tea at UniqTeas.com for all of your loose tea, tea sachet, tea bag and tea accessory needs.","Herbal Tea,Lemon Verbena,lemon","698318840","727197546","20000","","Categories>Herbal Tea","","","7","3","12","1.14"
"THVNN-0010","Peppermint Loose Leaf Tea","<h3>Description</h3> <p>All natural peppermint leaves have been revered for centures for its cooling, crisp aroma, deeply refreshing flavor and smooth finish.    UniqTeas Peppermint Loose Leaf Tea is a wonderful herbal tea.  UniqTeas.com is a great place to shop for tea and buy tea and tea accessories.</p><h3>Ingredients</h3> <p>Peppermint leaves.</p>","10.50","Select Uniq Teas Peppermint Loose Leaf Tea at UniqTeas.com for all of your loose tea, tea sachet, tea bag and tea accessory needs.","Herbal Tea,Peppermint,mint","698318840","727197546","20000","Sweetness:2|Fruity:0|Nutty:0|Vegetal:0|Woody:0|Aroma:3|Spicy:2|Floral: 0|Strength:3","Categories>Herbal Tea","","","7","3","12","1.14"
"THCNN-0011","Rosebud Tea Loose Leaf Tea","<h3>Description</h3> <p>Full rosebuds and rose petals are infused to make a delicate, rose-water tea.   UniqTeas Rosebud Tea Loose Leaf Tea is a wonderful herbal tea.  UniqTeas.com is a great place to shop for tea and buy tea and tea accessories.</p><h3>Ingredients</h3> <p>Rosebuds</p>","18.50","Select Uniq Teas Rosebud Tea Loose Leaf Tea at UniqTeas.com for all of your loose tea, tea sachet, tea bag and tea accessory needs.","Herbal Tea,Rosebud Tea,rose","698318840","727197546","20000","","Categories>Herbal Tea","","","7","3","12","1.14"
"THVNN-0012","Spearmint Loose Leaf Tea","<h3>Description</h3> <p>Spearmint leaves.  Very Refreshing.  UniqTeas Spearmint Loose Leaf Tea is a wonderful herbal tea.  UniqTeas.com is a great place to shop for tea and buy tea and tea accessories.</p><h3>Ingredients</h3> <p>Spearmint leaves.</p>","10.50","Select Uniq Teas Spearmint Loose Leaf Tea at UniqTeas.com for all of your loose tea, tea sachet, tea bag and tea accessory needs.","Herbal Tea,Spearmint,mint","698318840","727197546","20000","Sweetness:2|Fruity:0|Nutty:0|Vegetal:0|Woody:0|Aroma:3|Spicy:3|Floral: 0|Strength:3","Categories>Herbal Tea","","","7","3","12","1.14"
"THCNN-0013","Tangerine Dream Loose Leaf Tea","<h3>Description</h3> <p>A wonderful herbal wellness blend with a zesty flavor profile.  It's sweet, tangy, and healthy all in one.  Makes a refreshing iced tea in the summer.  UniqTeas Tangerine Dream Loose Leaf Tea is a wonderful herbal tea.  UniqTeas.com is a great place to shop for tea and buy tea and tea accessories.</p><h3>Ingredients</h3> <p>Apple, carrot, eucalyptus leaves, blackberry leaves, beetroot, hibiscus, lemongrass, freeze-dried tangerine, and orange slices.</p>","12.80","Select Uniq Teas Tangerine Dream Loose Leaf Tea at UniqTeas.com for all of your loose tea, tea sachet, tea bag and tea accessory needs.","Herbal Tea,Tangerine Dream,tangerine","698318840","727197546","20000","Sweetness:3|Fruity:3|Nutty:0|Vegetal:2|Woody:0|Aroma:4|Spicy:0|Floral: 0|Strength:3","Categories>Herbal Tea","","","7","3","12","1.14"
"THVNN-0014","Yerba Maté Loose Leaf Tea","<h3>Description</h3> <p>Long hailed in South American countries as a healthy, energizing social beverage, Yerba Mate is finding a new audience in North America. Notable is its ability to provide energy without the jitteriness suffered by coffee imbibers.  UniqTeas Yerba Maté Loose Leaf Tea is a wonderful herbal tea.  UniqTeas.com is a great place to shop for tea and buy tea and tea accessories.</p><h3>Ingredients</h3> <p>Yerb mate</p>","12.50","Select Uniq Teas Yerba Maté Loose Leaf Tea at UniqTeas.com for all of your loose tea, tea sachet, tea bag and tea accessory needs.","Herbal Tea,Yerba Maté,Maté","698318840","727197546","20000","","Categories>Herbal Tea","","","7","3","12","1.14"
"THANN-0015","Almond Maté Lattè Loose Leaf Tea","<h3>Description</h3> <p>Roasted Mate paired with raw almond slivers gives a plush mouthfeel.  The nutty aroma is smoothed out by the creamy vanilla.  Combine it with sugar and milk and you have a real treat.  UniqTeas Almond Maté Lattè Loose Leaf Tea is a wonderful herbal tea.  UniqTeas.com is a great place to shop for tea and buy tea and tea accessories.</p><h3>Ingredients</h3> <p>Roasted Argentinian mate, almond, vanilla, blue mallow flowers, and cornflowers. </p>","16.00","Select Uniq Teas Almond Maté Lattè Loose Leaf Tea at UniqTeas.com for all of your loose tea, tea sachet, tea bag and tea accessory needs.","Herbal Tea,Almond Maté Lattè,Latte, Maté, almond","698318840","727197546","20000","Sweetness:3|Fruity:0|Nutty:4|Vegetal:0|Woody:3|Aroma:5|Spicy:0|Floral: 0|Strength:4","Categories>Herbal Tea","","","7","3","12","1.14"
"THANN-0016","Roasted Mate Loose Leaf Tea","<h3>Description</h3> <p>This toasted finer cut version from Brazil is mellower, yet fuller bodied and a great alternative to coffee. The toasting process is similar to coffee roasting and yields a darker, deeper cup that still offers its energizing effects. It has a toasty, comforting chicory note that takes milk and sugar well.   UniqTeas Roasted Mate Loose Leaf Tea is a wonderful herbal tea.  UniqTeas.com is a great place to shop for tea and buy tea and tea accessories.</p><h3>Ingredients</h3> <p>Roasted Argentinian mate</p>","13.50","Select Uniq Teas Roasted Mate Loose Leaf Tea at UniqTeas.com for all of your loose tea, tea sachet, tea bag and tea accessory needs.","Herbal Tea,Roasted Maté,Maté","698318840","727197546","20000","Sweetness:0|Fruity:0|Nutty:3|Vegetal:0|Woody:0|Aroma:0|Spicy:0|Floral: 0|Strength:null","Categories>Herbal Tea","","","7","3","12","1.14"
"THVNN-0017","Evening Relief Loose Leaf Tea","<h3>Description</h3> <p>A soothing blend of Blue Lavender, Corn flowers, Blue Mallow Blossoms, Rose petals, Lemon Grass with a hint of lemon & mango.  UniqTeas Evening Relief Loose Leaf Tea is a wonderful herbal tea.  UniqTeas.com is a great place to shop for tea and buy tea and tea accessories.</p><h3>Ingredients</h3> <p>Blue Lavender, Corn flowers, Blue Mallow Blossoms, Rose petals, Lemon Grass with a hint of lemon & mango. </p>","16.50","Select Uniq Teas Evening Relief Loose Leaf Tea at UniqTeas.com for all of your loose tea, tea sachet, tea bag and tea accessory needs.","Herbal Tea,Evening Relief,Evening","698318840","727197546","20000","Sweetness:3|Fruity:0|Nutty:0|Vegetal:2|Woody:0|Aroma:3|Spicy:0|Floral: 3|Strength:2","Categories>Herbal Tea","","","7","3","12","1.14"
"THVNN-0018","Citrus Chamomile Loose Leaf Tea","<h3>Description</h3> <p>Uniq Teas Citrus Chamomile Tea Loose Leaf Tea begins your evening or anytime with a sweet, romantic, and soothing cup of herbal tea. For a sweet and soothing citrus blend, Uniq Teas Citrus Chaomile Tea creates a sweet, soothing, citus filled romantic cup combining chamomile, hibiscus, orange and lemon flavors as well as orange and lemon peel. As well as a sprinkling of lemon myrtle.  UniqTeas Citrus Chamomile Loose Leaf Tea is a wonderful herbal tea.  UniqTeas.com is a great place to shop for tea and buy tea and tea accessories.</p><h3>Ingredients</h3> <p>Chamomile, hibiscus, rose hips, orange peel, lemon peel,lemon myrtle, rose petals, orange flavor, and lemon flavor.</p>","15.50","Select Uniq Teas Citrus Chamomile Loose Leaf Tea at UniqTeas.com for all of your loose tea, tea sachet, tea bag and tea accessory needs.","Herbal Tea,Citrus Chamomile,citrus","698318840","727197546","20000","Sweetness:3|Fruity:0|Nutty:0|Vegetal:2|Woody:0|Aroma:3|Spicy:0|Floral: 3|Strength:2","Categories>Herbal Tea","","","7","3","12","1.14"
"TOCNN-0001","Champagne Ti Kwan Yin Loose Leaf Tea","<h3>Description</h3> <p>A very nice Oolong,. A tea with a superb taste and sweet aroma.   UniqTeas Champagne Ti Kwan Yin Loose Leaf Tea is a wonderful oolong tea.  UniqTeas.com is a great place to shop for tea and buy tea and tea accessories.</p><h3>Ingredients</h3> <p>Ti Kwan Yin oolong Tea</p>","28.00","Select Uniq Teas Champagne Ti Kwan Yin Loose Leaf Tea at UniqTeas.com for all of your loose tea, tea sachet, tea bag and tea accessory needs.","Oolong Tea,Champagne Ti Kwan Yin,China","698318840","727197546","20000","","Categories>Oolong Tea","","","7","3","12","1.14"
"TOTNN-0002","Formosa Oolong Loose Leaf Tea","<h3>Description</h3> <p>The most basic grade of the white tip oolongs. Fuller body and smooth taste.   UniqTeas Formosa Oolong Loose Leaf Tea is a wonderful oolong tea.  UniqTeas.com is a great place to shop for tea and buy tea and tea accessories.</p><h3>Ingredients</h3> <p>Oolong tea.</p>","16.50","Select Uniq Teas Formosa Oolong Loose Leaf Tea at UniqTeas.com for all of your loose tea, tea sachet, tea bag and tea accessory needs.","Oolong Tea,Formosa Oolong,Taiwan","698318840","727197546","20000","","Categories>Oolong Tea","","","7","3","12","1.14"
"TOCNN-0003","Fujian Oolong Loose Leaf Tea","<h3>Description</h3> <p>A basic toasty oolong with an open leaf with some stems.   UniqTeas Fujian Oolong Loose Leaf Tea is a wonderful oolong tea.  UniqTeas.com is a great place to shop for tea and buy tea and tea accessories.</p><h3>Ingredients</h3> <p>Oolong tea.</p>","9.50","Select Uniq Teas Fujian Oolong Loose Leaf Tea at UniqTeas.com for all of your loose tea, tea sachet, tea bag and tea accessory needs.","Oolong Tea,Fujian Oolong,China","698318840","727197546","20000","","Categories>Oolong Tea","","","7","3","12","1.14"
"TOVNN-0007","Peach Oolong Loose Leaf Tea","<h3>Description</h3> <p>Specially selected Formosa oolong teas, naturally flavored with peach pieces to underline the peach aroma of the oolong.   UniqTeas Peach Oolong Loose Leaf Tea is a wonderful oolong tea.  UniqTeas.com is a great place to shop for tea and buy tea and tea accessories.</p><h3>Ingredients</h3> <p>A Formosa oolong with peach pieces and peach flavor.</p>","17.50","Select Uniq Teas Peach Oolong Loose Leaf Tea at UniqTeas.com for all of your loose tea, tea sachet, tea bag and tea accessory needs.","Oolong Tea,Peach Oolong,Taiwan","698318840","727197546","20000","","Categories>Oolong Tea","","","7","3","12","1.14"
"TOCNN-0008","Ti-Kwan-Yin Oolong Loose Leaf Tea","<h3>Description</h3> <p>Lightly oxidized, steeps light green liquor, slightly nutty flavor, light aroma with hints of fruit   UniqTeas Ti-Kwan-Yin Oolong Loose Leaf Tea is a wonderful oolong tea.  UniqTeas.com is a great place to shop for tea and buy tea and tea accessories.</p><h3>Ingredients</h3> <p>Oolong tea.</p>","15.50","Select Uniq Teas Ti-Kwan-Yin Oolong Loose Leaf Tea at UniqTeas.com for all of your loose tea, tea sachet, tea bag and tea accessory needs.","Oolong Tea,Ti-Kwan-Yin Oolong,Taiwan","698318840","727197546","20000","","Categories>Oolong Tea","","","7","3","12","1.14"
"TOTON-0009","Tung Ting Taiwanese Oolong Loose Leaf Tea","<h3>Description</h3> <p>Most famous of the Taiwanese oolongs from the mountain of the same name. fresh and aromatic liquor with a high viscosity, a tone of coconut and bright lilac perfume   UniqTeas Tung Ting Taiwanese Oolong Loose Leaf Tea is a wonderful oolong tea.  UniqTeas.com is a great place to shop for tea and buy tea and tea accessories.</p><h3>Ingredients</h3> <p>Taiwanese oolong tea.</p>","39.00","Select Uniq Teas Tung Ting Taiwanese Oolong Loose Leaf Tea at UniqTeas.com for all of your loose tea, tea sachet, tea bag and tea accessory needs.","Oolong Tea,Tung Ting Taiwanese Oolong,Taiwan","698318840","727197546","20000","","Categories>Oolong Tea","","","7","3","12","1.14"
"TOTNN-0010","White Tip Oolong Bai Hao Loose Leaf Tea","<h3>Description</h3> <p>This oriental beauty is one of the finest of the white-tipped oolongs. Peachy aroma and wonderful sweet taste.   UniqTeas White Tip Oolong Bai Hao Loose Leaf Tea is a wonderful oolong tea.  UniqTeas.com is a great place to shop for tea and buy tea and tea accessories.</p><h3>Ingredients</h3> <p>White tipped Oolong tea.</p>","40.00","Select Uniq Teas White Tip Oolong Bai Hao Loose Leaf Tea at UniqTeas.com for all of your loose tea, tea sachet, tea bag and tea accessory needs.","Oolong Tea,White Tip Oolong Bai Hao,China","698318840","727197546","20000","","Categories>Oolong Tea","","","7","3","12","1.14"
"TOTNN-0011","Passionfruit Oolong Loose Leaf Tea","<h3>Description</h3> <p>A delicious flavored Oolong tea with passionfruit pieces and passionfruit flavoring.  Delicious.  UniqTeas Passionfruit Oolong Loose Leaf Tea is a wonderful oolong tea.  UniqTeas.com is a great place to shop for tea and buy tea and tea accessories.</p><h3>Ingredients</h3> <p>Oolong Tea, marigold petals with passion fruit flavor</p>","20.00","Select Uniq Teas Passionfruit Oolong Loose Leaf Tea at UniqTeas.com for all of your loose tea, tea sachet, tea bag and tea accessory needs.","Oolong Tea,Passionfruit Oolong,Taiwan","698318840","727197546","20000","","Categories>Oolong Tea","","","7","3","12","1.14"
"TRCON-0001","Rooibos Vanilla Loose Leaf Tea","<h3>Description</h3> <p>Sweet and nutty Rooibos combined with the succulence of a bourbon vanilla.  Such a great tea.  UniqTeas Rooibos Vanilla Loose Leaf Tea is a wonderful rooibos tea.  UniqTeas.com is a great place to shop for tea and buy tea and tea accessories.</p><h3>Ingredients</h3> <p>Honey bush with vanilla/</p>","14.00","Select Uniq Teas Rooibos Vanilla Loose Leaf Tea at UniqTeas.com for all of your loose tea, tea sachet, tea bag and tea accessory needs.","Rooibos Tea,Rooibos Vanilla,vanilla","698318840","727197546","20000","","Categories>Herbal Tea","","","7","3","12","1.14"
"TRANN-0002","Orange Creamsicle Loose Leaf Tea","<h3>Description</h3> <p>A sweet cup, with notes of orange creamsicle ice cream this Rooibos tea is delectable.  With the fragrance of tangy oranges blended with  creamy vanilla, it has quickly become a popular favorite.  UniqTeas Orange Creamsicle Loose Leaf Tea is a wonderful rooibos tea.  UniqTeas.com is a great place to shop for tea and buy tea and tea accessories.</p><h3>Ingredients</h3> <p>Rooibos, cornflowers, and blue mallow flowers with vanilla and orange flavor. </p>","14.00","Select Uniq Teas Orange Creamsicle Loose Leaf Tea at UniqTeas.com for all of your loose tea, tea sachet, tea bag and tea accessory needs.","Rooibos Tea,Orange Creamsicle,orange","698318840","727197546","20000","Sweetness:4|Fruity:3|Nutty:0|Vegetal:0|Woody:0|Aroma:4|Spicy:0|Floral: 0|Strength:4","Categories>Herbal Tea","","","7","3","12","1.14"
"TRCNN-0003","Honeybush Loose Leaf Tea","<h3>Description</h3> <p>Grown in south Africa (not to be confused with rooibos), this tea has a naturally sweet, unique, earthy taste, and calms the central nervous system. a stress reliever and all-around soother   UniqTeas Honeybush Loose Leaf Tea is a wonderful rooibos tea.  UniqTeas.com is a great place to shop for tea and buy tea and tea accessories.</p><h3>Ingredients</h3> <p>Organic Honey bush</p>","14.00","Select Uniq Teas Honeybush Loose Leaf Tea at UniqTeas.com for all of your loose tea, tea sachet, tea bag and tea accessory needs.","Rooibos Tea,Honeybush,african","698318840","727197546","20000","","Categories>Herbal Tea","","","7","3","12","1.14"
"TRCON-0004","Rooibos Loose Leaf Tea","<h3>Description</h3> <p>Grown in south Africa, rooibos is a flavorful alternative for those seeking to minimize their caffeine intake. health benefits include: antioxidant properties; relieves stomach ulcers, nausea, constipation, and heartburn; high levels of calcium, manganese, magnesium, potassium, copper, and fluoride; increases absorption of iron in the body. do we need to go on?   UniqTeas Rooibos Loose Leaf Tea is a wonderful rooibos tea.  UniqTeas.com is a great place to shop for tea and buy tea and tea accessories.</p><h3>Ingredients</h3> <p>Organic Rooibos</p>","11.50","Select Uniq Teas Rooibos Loose Leaf Tea at UniqTeas.com for all of your loose tea, tea sachet, tea bag and tea accessory needs.","Rooibos Tea,Rooibos,african","698318840","727197546","20000","","Categories>Herbal Tea","","","7","3","12","1.14"
"TRANN-0005","Pumpkin Cream Loose Leaf Tea","<h3>Description</h3> <p>How do we make our pumpkin cream so creamy? We start with the briskness of red roobis, mix in a little vanilla, and top it off with sweet pumpkin.  UniqTeas Pumpkin Cream Loose Leaf Tea is a wonderful rooibos tea.  UniqTeas.com is a great place to shop for tea and buy tea and tea accessories.</p><h3>Ingredients</h3> <p>Rooibos Tea with Pumpkin pieces and pumpkin flavoring.</p>","13.50","Select Uniq Teas Pumpkin Cream Loose Leaf Tea at UniqTeas.com for all of your loose tea, tea sachet, tea bag and tea accessory needs.","Rooibos Tea,Pumpkin Cream,pumpkin","698318840","727197546","20000","","Categories>Herbal Tea","","","7","3","12","1.14"
"TRANN-0006","Red Chai Spice Loose Leaf Tea","<h3>Description</h3> <p>Like Chai?  You’ll love our Rooibis Chai.  Add a little milk two cubes of sugar and you got a real treat.  Yum!  UniqTeas Red Chai Spice Loose Leaf Tea is a wonderful rooibos tea.  UniqTeas.com is a great place to shop for tea and buy tea and tea accessories.</p><h3>Ingredients</h3> <p>African Rooibos with cinnamon, ginger, cardamon, and vanilla.</p>","12.00","Select Uniq Teas Red Chai Spice Loose Leaf Tea at UniqTeas.com for all of your loose tea, tea sachet, tea bag and tea accessory needs.","Rooibos Tea,Red Chai Spice,chai","698318840","727197546","20000","Sweetness:3|Fruity:0|Nutty:0|Vegetal:0|Woody:0|Aroma:4|Spicy:0|Floral: 0|Strength:4","Categories>Herbal Tea","","","7","3","12","1.14"
"TRANN-0007","Rooibos Colada Loose Leaf Tea","<h3>Description</h3> <p>Visions of your next island getaway will fill you mind when you smell the sweet aroma of this delicious Rooibos tea. A mouthwatering blend of ripe pineapple, succulent coconut, paired with a fine Rooibos tea. You'll feel the ocean breeze once you take a sip.   UniqTeas Rooibos Colada Loose Leaf Tea is a wonderful rooibos tea.  UniqTeas.com is a great place to shop for tea and buy tea and tea accessories.</p><h3>Ingredients</h3> <p>Rooibos and shredded coconut with pineapple, coconut, and vanilla flavor. </p>","14.00","Select Uniq Teas Rooibos Colada Loose Leaf Tea at UniqTeas.com for all of your loose tea, tea sachet, tea bag and tea accessory needs.","Rooibos Tea,Rooibos Colada,tropical","698318840","727197546","20000","Sweetness:4|Fruity:3|Nutty:2|Vegetal:0|Woody:0|Aroma:4|Spicy:0|Floral: 0|Strength:4","Categories>Herbal Tea","","","7","3","12","1.14"
"TRANN-0008","Nutty Rum Honeybush Loose Leaf Tea","<h3>Description</h3> <p>This green rooibos blend tastes just like a spiked punch you'd get wisking over the open seas on a Carribean catamaran just without the spike.  Oh course, you can add your own.  Fresh mango pieces, juicy papaya bits, rose petals, and a splash of passion fruit.  Yum!  UniqTeas Nutty Rum Honeybush Loose Leaf Tea is a wonderful rooibos tea.  UniqTeas.com is a great place to shop for tea and buy tea and tea accessories.</p><h3>Ingredients</h3> <p>Honeybush, almonds, safflowers, almond, macadamia nut and rum flavoring.</p>","14.00","Select Uniq Teas Nutty Rum Honeybush Loose Leaf Tea at UniqTeas.com for all of your loose tea, tea sachet, tea bag and tea accessory needs.","Rooibos Tea,Nutty Rum Honeybush,rum","698318840","727197546","20000","","Categories>Herbal Tea","","","7","3","12","1.14"
"TRANN-0009","Carribean Punch Loose Leaf Tea","<h3>Description</h3> <p>Punch. This tastes like a tropical or Caribbean punch. Ingredients: Green Rooibos, mango, papaya bits, orange peel, rose petals and mango, passion fruit and papaya flavor.  UniqTeas Carribean Punch Loose Leaf Tea is a wonderful rooibos tea.  UniqTeas.com is a great place to shop for tea and buy tea and tea accessories.</p><h3>Ingredients</h3> <p>Green Rooibos, mango, papaya bits, orange peel, rose petals and mango, passion fruit and papaya flavor.</p>","15.00","Select Uniq Teas Carribean Punch Loose Leaf Tea at UniqTeas.com for all of your loose tea, tea sachet, tea bag and tea accessory needs.","Rooibos Tea,Carribean Punch,tropical","698318840","727197546","20000","Sweetness:4|Fruity:5|Nutty:0|Vegetal:0|Woody:0|Aroma:4|Spicy:0|Floral: 0|Strength:3","Categories>Herbal Tea","","","7","3","12","1.14"
"TWCNN-0001","Drum Mountain White Cloud Loose Leaf Tea","<h3>Description</h3> <p>This white tea is grown on the famous mountain top where the monks of the historic Buddhist drum mountain monastery grew their teas for centuries. easy to drink with a sweet, fragrant, slightly nutty flavor   UniqTeas Drum Mountain White Cloud Loose Leaf Tea is a wonderful white tea.  UniqTeas.com is a great place to shop for tea and buy tea and tea accessories.</p><h3>Ingredients</h3> <p>White tea from Fuji.</p>","22.00","Select Uniq Teas Drum Mountain White Cloud Loose Leaf Tea at UniqTeas.com for all of your loose tea, tea sachet, tea bag and tea accessory needs.","White Tea,Drum Mountain White Cloud,Chinese","698318840","727197546","20000","","Categories>White Tea","","","7","3","12","1.14"
"TWCON-0002","Pai Mu Tan White Peony Loose Leaf Tea","<h3>Description</h3> <p>The white peony is made from the buds and leaves that remain after the famous silver needle has been harvested. while the cup color is darker and the aroma bolder, the sweetness clearly identifies the relationship to the silver needle   UniqTeas Pai Mu Tan White Peony Loose Leaf Tea is a wonderful white tea.  UniqTeas.com is a great place to shop for tea and buy tea and tea accessories.</p><h3>Ingredients</h3> <p>Organic Pai Mu Tan white tea.</p>","15.50","Select Uniq Teas Pai Mu Tan White Peony Loose Leaf Tea at UniqTeas.com for all of your loose tea, tea sachet, tea bag and tea accessory needs.","White Tea,Pai Mu Tan White Peony,Chinese","698318840","727197546","20000","Sweetness:1|Fruity:0|Nutty:0|Vegetal:1|Woody:0|Aroma:0|Spicy:0|Floral: 0|Strength:2","Categories>White Tea","","","7","3","12","1.14"
"TWCNN-0004","White Currant Loose Leaf Tea","<h3>Description</h3> <p>Juicy aromatic currants paired with the delicacy of white tea leaves delivers a smooth flavor profile with a deeply fruity finish. There's a lot of flavor is this healthy white tea.   UniqTeas White Currant Loose Leaf Tea is a wonderful white tea.  UniqTeas.com is a great place to shop for tea and buy tea and tea accessories.</p><h3>Ingredients</h3> <p>China Pai Mu Tan, China Cui Min, rose hip peel, freeze-dried blackcurrants, flavoring, mallow blossoms, cornflower blossoms.</p>","17.15","Select Uniq Teas White Currant Loose Leaf Tea at UniqTeas.com for all of your loose tea, tea sachet, tea bag and tea accessory needs.","White Tea,White Currant,Chinese","698318840","727197546","20000","Sweetness:2|Fruity:0|Nutty:0|Vegetal:1|Woody:0|Aroma:3|Spicy:0|Floral: 0|Strength:2","Categories>White Tea","","","7","3","12","1.14"
"TWANN-0005","White Orange Ginger Peach Loose Leaf Tea","<h3>Description</h3> <p>Bai Mu Dan white tea, ginger root, orange peel, peach pieces, marigolds, safflowers and ginger orange peach flavor.   UniqTeas White Orange Ginger Peach Loose Leaf Tea is a wonderful white tea.  UniqTeas.com is a great place to shop for tea and buy tea and tea accessories.</p><h3>Ingredients</h3> <p>Bai Mu Dan white tea, ginger root, orange peel, peach pieces, marigolds, safflowers and ginger orange peach flavor. </p>","19.50","Select Uniq Teas White Orange Ginger Peach Loose Leaf Tea at UniqTeas.com for all of your loose tea, tea sachet, tea bag and tea accessory needs.","White Tea,White Orange Ginger Peach,Chinese","698318840","727197546","20000","Sweetness:3|Fruity:3|Nutty:0|Vegetal:1|Woody:0|Aroma:3|Spicy:0|Floral: 0|Strength:2","Categories>White Tea","","","7","3","12","1.14"
